184.7,176.2,
170.3,176.2,
170.1,176.2,
170.0,176.2,
198.7,178.2,
170.0,182.3,
169.9,182.3,
198.6,186.4,
198.7,184.3,
170.0,186.4,
198.7,188.5,
184.4,186.4,
184.4,182.3,
184.4,186.4,
184.4,184.4,
170.0,180.3,
198.7,180.2,
184.4,182.3,
155.6,180.2,
184.1,182.2,
198.6,182.2,
169.9,180.1,
184.1,186.2,
198.6,186.3,
169.9,184.2,
198.6,188.3,
184.3,192.5,
184.3,190.5,
198.7,194.7,
213.3,192.8,
184.7,194.9,
199.1,195.0,
184.9,193.0,
199.3,186.9,
185.0,184.9,
185.0,180.8,
170.6,180.7,
170.4,174.5,
170.3,172.3,
184.6,170.2,
155.7,170.0,
169.9,174.0,
169.7,176.0,
169.6,175.9,
198.3,184.0,
184.0,188.2,
184.0,192.3,
212.9,196.5,
198.7,190.5,
198.9,194.7,
199.0,194.8,
155.9,190.7,
213.3,186.7,
184.7,184.6,
184.7,180.5,
170.3,186.7,
184.6,180.5,
170.1,182.5,
198.9,182.5,
170.1,184.5,
198.9,182.5,
184.6,186.6,
184.6,186.6,
170.1,186.6,
198.9,184.6,
199.0,184.6,
170.3,186.6,
184.6,190.8,
184.6,188.8,
199.0,186.8,
199.1,190.9,
184.9,191.0,
184.9,191.0,
199.3,189.0,
185.0,184.9,
185.0,182.9,
185.0,178.7,
170.6,174.6,
170.4,172.4,
155.9,170.2,
170.0,168.0,
169.9,169.9,
169.7,173.9,
169.6,180.0,
183.9,182.0,
198.3,184.0,
198.4,186.1,
184.1,188.2,
184.1,188.2,
184.1,184.1,
184.1,182.1,
184.1,184.1,
169.7,184.1,
184.0,184.1,
198.4,184.1,
184.1,186.2,
184.1,190.3,
184.1,190.4,
198.6,188.4,
198.7,190.5,
184.4,192.6,
184.4,192.7,
198.9,188.6,
199.0,186.6,
184.7,188.7,
170.3,186.7,
184.6,180.5,
199.0,178.4,
170.3,178.3,
155.7,178.3,
184.3,174.1,
184.3,169.9,
169.9,173.9,
155.3,182.0,
169.4,179.9,
198.1,181.9,
212.7,186.0,
169.7,194.3,
198.4,198.5,
198.6,196.6,
213.1,190.6,
199.0,192.7,
184.7,190.7,
170.3,186.6,
184.6,180.5,
184.6,176.3,
170.1,174.2,
170.0,176.1,
169.9,176.0,
169.7,171.8,
184.0,175.8,
184.0,177.8,
155.1,179.8,
198.1,181.8,
183.9,181.8,
183.9,183.9,
183.9,192.1,
183.9,190.1,
198.3,190.2,
212.9,192.3,
184.3,192.4,
184.3,194.5,
198.7,192.6,
184.4,186.5,
198.9,186.5,
184.6,186.5,
170.1,182.4,
184.4,180.3,
184.4,176.2,
170.0,176.1,
169.9,178.1,
169.7,178.0,
184.0,177.9,
184.0,179.9,
184.0,186.1,
184.0,190.2,
184.0,188.2,
212.9,188.3,
198.7,188.3,
170.0,190.4,
184.3,190.5,
184.3,184.3,
198.7,178.2,
184.4,182.2,
170.0,182.2,
155.4,182.2,
198.4,178.0,
184.1,178.0,
184.1,180.0,
169.7,186.1,
184.0,182.0,
184.0,182.0,
198.4,184.0,
169.7,186.1,
184.0,188.2,
198.4,186.2,
184.1,184.1,
198.6,186.2,
169.9,184.1,
184.1,180.0,
184.1,177.9,
169.7,173.7,
169.6,177.8,
169.4,177.7,
169.3,179.7,
198.0,183.8,
183.7,183.8,
198.1,185.8,
198.3,187.9,
169.6,188.0,
183.9,190.1,
183.9,186.0,
198.3,181.9,
198.4,183.9,
169.7,186.0,
169.6,186.0,
183.9,181.9,
198.3,179.8,
184.0,181.9,
169.6,186.0,
183.9,188.0,
183.9,184.0,
198.3,181.9,
198.4,183.9,
169.7,181.9,
169.6,181.9,
183.9,177.7,
169.4,173.5,
183.7,177.6,
169.3,179.6,
169.1,179.5,
197.9,181.5,
183.6,181.5,
183.6,185.6,
183.6,187.7,
183.6,185.7,
198.0,187.8,
183.7,187.8,
183.7,185.8,
198.1,183.7,
183.9,181.7,
169.4,185.8,
169.3,185.8,
183.6,185.8,
212.4,185.8,
183.9,190.0,
198.3,194.2,
184.0,194.3,
198.4,186.1,
198.6,186.1,
184.3,184.1,
155.4,184.1,
184.0,180.0,
184.0,177.9,
184.0,177.8,
169.6,186.0,
183.9,184.0,
183.9,179.8,
212.7,179.8,
169.7,183.9,
155.1,183.9,
183.7,183.9,
198.1,179.8,
183.9,183.8,
183.9,188.0,
183.9,190.1,
198.3,188.1,
184.0,188.1,
198.4,188.1,
184.1,186.1,
184.1,184.1,
184.1,186.1,
169.7,182.0,
184.0,180.0,
198.4,179.9,
169.7,179.9,
169.6,179.8,
183.9,179.8,
183.9,179.8,
169.4,179.7,
183.7,181.7,
198.1,181.7,
169.4,181.7,
183.7,185.8,
183.7,187.9,
183.7,183.8,
198.1,187.9,
198.3,192.1,
169.6,192.2,
198.3,192.2,
212.9,188.2,
184.3,182.1,
184.3,184.1,
169.9,182.0,
155.3,175.8,
183.9,175.8,
183.9,175.7,
169.4,181.8,
183.7,187.9,
183.7,185.9,
212.6,185.9,
198.4,188.0,
169.7,188.1,
184.0,188.1,
184.0,182.0,
184.0,177.8,
184.0,183.9,
169.6,183.9,
169.4,183.9,
212.6,183.9,
184.0,183.9,
184.0,186.0,
184.0,190.1,
184.0,182.0,
184.0,181.9,
198.4,181.9,
155.3,179.8,
183.9,179.8,
183.9,179.8,
169.4,177.7,
183.7,183.8,
183.7,185.8,
183.7,185.9,
198.1,187.9,
198.3,188.0,
184.0,188.0,
184.0,188.1,
184.0,186.0,
184.0,181.9,
184.0,181.9,
184.0,184.0,
169.6,184.0,
183.9,184.0,
198.3,184.0,
184.0,184.0,
184.0,186.0,
184.0,184.0,
184.0,179.9,
184.0,179.8,
169.6,177.7,
169.4,175.6,
183.7,175.5,
169.3,175.4,
169.1,179.5,
183.4,185.6,
183.4,183.6,
197.9,187.7,
212.4,191.9,
169.4,191.9,
198.1,192.0,
198.3,190.0,
184.0,181.9,
184.0,183.9,
184.0,179.8,
155.1,175.6,
183.7,175.5,
169.3,177.5,
169.1,177.4,
183.4,183.6,
197.9,185.6,
183.6,189.8,
198.0,194.0,
198.1,194.1,
198.3,190.0,
198.4,190.1,
184.1,188.1,
169.7,186.1,
184.0,184.0,
184.0,182.0,
184.0,182.0,
184.0,181.9,
184.0,179.9,
184.0,177.8,
169.6,177.7,
169.4,177.6,
169.3,177.6,
183.6,177.5,
183.6,181.6,
183.6,183.6,
183.6,187.7,
198.0,187.8,
183.7,185.8,
198.1,185.8,
183.9,185.8,
169.4,185.8,
183.7,185.8,
183.7,183.8,
198.1,181.7,
183.9,183.8,
183.9,183.8,
169.4,181.7,
183.7,177.6,
183.7,179.6,
169.3,177.5,
169.1,179.5,
197.9,179.4,
169.1,179.4,
183.4,183.5,
183.4,185.5,
183.4,181.4,
197.9,185.5,
183.6,185.6,
169.1,185.6,
197.9,183.5,
183.6,181.5,
183.6,179.4,
169.1,183.5,
183.4,179.3,
169.0,181.4,
197.7,181.3,
169.0,185.4,
197.7,183.4,
183.4,185.5,
197.9,183.4,
169.1,185.5,
183.4,181.4,
183.4,181.4,
183.4,179.3,
169.0,183.4,
183.3,185.4,
183.3,185.4,
197.7,187.5,
197.9,191.7,
183.6,195.9,
198.0,196.0,
198.1,192.0,
212.7,190.0,
184.1,188.0,
169.7,186.0,
184.0,184.0,
169.6,177.8,
183.9,177.7,
183.9,181.8,
169.4,181.8,
183.7,183.8,
198.1,183.8,
183.9,181.8,
183.9,183.8,
183.9,183.8,
169.4,181.7,
183.7,183.8,
183.7,185.8,
183.7,185.9,
198.1,190.0,
198.3,192.1,
184.0,192.2,
198.4,194.3,
198.6,192.4,
184.3,190.4,
198.7,188.4,
184.4,188.4,
184.4,186.4,
170.0,186.4,
198.7,182.3,
184.4,180.3,
184.4,182.3,
170.0,188.4,
169.9,188.5,
198.6,188.5,
213.1,190.6,
199.0,192.8,
184.7,197.0,
199.1,195.0,
184.9,191.0,
199.3,184.9,
185.0,184.9,
185.0,180.8,
156.1,180.7,
184.7,178.6,
170.3,180.6,
184.6,180.6,
184.6,186.7,
199.0,186.7,
184.7,190.9,
199.1,193.0,
184.9,193.1,
199.3,189.0,
199.4,187.0,
185.1,187.0,
170.7,187.1,
170.6,187.1,
199.3,185.0,
185.0,185.0,
199.4,187.1,
185.1,193.3,
185.1,189.3,
185.1,191.4,
214.0,189.4,
171.0,191.5,
199.7,193.6,
185.4,195.7,
199.9,191.7,
200.0,195.9,
200.1,193.9,
185.9,194.0,
200.3,192.0,
186.0,190.0,
186.0,186.0,
186.0,186.0,
186.0,183.9,
171.6,181.8,
185.9,181.8,
185.9,181.7,
171.4,181.7,
185.7,185.8,
185.7,185.8,
185.7,187.8,
200.1,192.0,
185.9,192.0,
200.3,192.1,
200.4,192.2,
186.1,190.2,
186.1,194.3,
186.1,192.3,
186.1,192.4,
215.0,194.5,
186.4,196.7,
200.9,200.9,
201.0,201.0,
201.1,195.0,
215.7,195.1,
187.1,191.0,
172.7,191.1,
187.0,189.1,
172.6,182.9,
201.3,187.0,
187.0,191.1,
172.6,191.1,
215.7,195.3,
201.6,193.3,
187.3,193.4,
201.7,197.6,
187.4,193.6,
187.4,191.6,
201.9,193.7,
187.6,193.7,
187.6,191.7,
202.0,193.8,
202.1,191.8,
173.4,191.9,
202.1,194.0,
187.9,194.0,
187.9,194.1,
202.3,198.3,
202.4,198.4,
202.6,200.5,
202.7,202.7,
202.9,200.8,
203.0,198.9,
203.1,196.9,
188.9,197.0,
188.9,192.9,
188.9,188.9,
203.3,184.7,
174.6,184.7,
174.4,186.7,
174.3,184.6,
188.6,184.6,
203.0,188.7,
174.3,194.9,
203.0,201.1,
203.1,201.2,
217.7,195.2,
218.0,199.3,
189.4,195.3,
160.6,195.4,
203.6,191.3,
174.9,185.2,
203.6,187.2,
189.3,195.4,
174.9,195.5,
203.6,199.7,
218.1,199.8,
204.0,201.9,
204.1,208.2,
204.3,208.4,
204.4,206.5,
219.0,204.6,
204.9,204.8,
205.0,202.9,
190.7,198.9,
205.1,196.9,
190.9,194.9,
176.4,192.9,
205.1,194.9,
190.9,195.0,
190.9,197.1,
205.3,203.3,
205.4,201.4,
205.6,205.6,
220.1,207.8,
191.6,205.9,
220.4,204.0,
206.3,202.1,
192.0,200.1,
192.0,200.2,
192.0,194.1,
206.4,192.0,
192.1,196.2,
177.7,198.3,
192.0,198.3,
220.9,196.3,
206.7,198.4,
192.4,202.6,
192.4,206.8,
206.9,200.8,
207.0,200.9,
221.6,203.0,
178.6,205.2,
207.3,203.2,
207.4,203.3,
207.6,197.3,
193.3,203.5,
207.7,201.5,
179.0,203.7,
222.1,201.7,
193.6,203.9,
222.4,201.9,
193.9,206.1,
208.3,204.2,
194.0,204.3,
208.4,200.2,
208.6,202.4,
194.3,202.4,
194.3,204.6,
208.7,204.7,
208.9,204.8,
209.0,209.0,
209.1,211.2,
209.3,211.4,
223.9,211.6,
209.7,211.7,
209.9,211.9,
210.0,210.0,
210.1,206.0,
210.3,206.1,
196.0,206.2,
196.0,204.2,
210.4,204.3,
210.6,204.4,
196.3,204.5,
210.7,206.6,
210.9,206.7,
196.6,206.8,
211.0,211.1,
211.1,211.2,
211.3,211.3,
225.9,215.6,
211.7,217.9,
211.9,218.1,
226.4,220.3,
226.7,216.4,
212.6,216.6,
227.1,214.7,
198.6,212.8,
213.0,210.9,
198.7,209.0,
213.1,200.8,
213.3,205.0,
199.0,207.1,
170.1,211.3,
227.6,211.4,
227.9,209.5,
228.1,211.7,
214.0,220.0,
199.7,216.1,
214.1,210.1,
228.7,208.1,
200.1,212.3,
185.7,216.6,
214.4,218.8,
243.4,219.0,
229.4,225.3,
229.7,231.8,
230.0,234.1,
244.7,228.3,
230.7,226.5,
231.0,222.6,
202.4,220.8,
216.9,214.8,
202.6,212.8,
217.0,210.9,
202.7,213.0,
217.1,213.1,
217.3,219.4,
217.4,221.6,
217.6,225.9,
246.6,226.1,
232.6,226.4,
232.9,228.7,
218.7,231.0,
218.9,229.2,
233.4,227.3,
233.7,225.5,
234.0,227.8,
219.9,228.0,
220.0,224.1,
234.6,222.2,
220.4,216.2,
206.1,216.3,
220.6,218.5,
191.9,218.6,
220.6,220.8,
235.1,227.1,
235.4,227.3,
235.7,233.7,
250.4,236.0,
222.0,234.2,
236.6,232.4,
236.9,232.7,
222.7,228.8,
222.9,231.1,
237.4,233.4,
223.3,231.6,
237.9,233.8,
252.6,236.1,
224.1,234.3,
238.7,236.7,
239.0,236.9,
224.9,235.1,
239.4,237.4,
239.7,235.6,
240.0,235.9,
240.3,238.2,
226.1,236.4,
240.7,234.6,
241.0,232.7,
226.9,232.9,
227.0,235.2,
227.1,233.4,
241.7,231.5,
242.0,233.8,
227.9,238.1,
228.0,240.4,
242.6,240.7,
257.3,240.9,
243.3,243.2,
243.6,247.7,
243.9,250.0,
244.1,246.3,
258.9,248.6,
259.3,249.0,
230.9,251.3,
259.9,253.8,
245.9,250.0,
260.6,248.3,
261.0,252.7,
232.6,246.9,
247.1,247.1,
261.9,243.3,
219.0,241.5,
247.9,245.8,
233.7,246.1,
248.3,244.3,
263.0,252.8,
249.0,255.2,
249.3,257.6,
278.4,260.0,
264.6,258.3,
250.6,258.7,
265.3,261.1,
251.3,255.3,
251.6,253.6,
266.3,258.0,
237.9,258.4,
252.4,260.8,
281.6,263.2,
267.7,261.6,
268.1,266.0,
268.6,266.4,
254.6,262.7,
269.3,263.1,
255.3,263.5,
255.6,263.8,
270.3,266.3,
270.7,266.7,
271.1,269.1,
271.6,271.6,
272.0,272.0,
272.4,272.4,
272.9,272.9,
273.3,275.3,
273.7,275.8,
274.1,278.3,
289.0,280.8,
275.1,279.3,
290.0,279.7,
290.6,278.1,
262.3,274.5,
277.0,274.9,
263.0,275.3,
263.3,275.7,
278.0,278.2,
292.9,280.7,
293.4,285.2,
279.6,289.8,
294.4,294.5,
295.0,295.1,
295.6,293.6,
310.6,294.1,
296.9,292.6,
283.0,291.1,
283.4,291.6,
283.9,285.9,
284.3,284.3,
299.1,284.7,
270.9,289.3,
285.6,293.9,
286.0,298.5,
315.3,299.1,
316.0,307.9,
316.7,308.5,
303.0,311.2,
332.4,309.8,
290.0,308.3,
304.9,304.8,
305.4,305.4,
306.0,299.8,
292.1,302.4,
307.0,302.9,
293.1,303.4,
308.0,304.0,
308.6,308.6,
309.1,309.2,
309.7,311.8,
324.7,314.5,
311.0,315.1,
311.6,317.8,
326.6,316.3,
312.9,314.9,
327.9,315.5,
299.7,318.1,
314.6,318.7,
315.1,321.4,
330.1,317.9,
330.9,324.7,
331.6,329.5,
303.4,332.2,
347.1,330.9,
348.0,329.5,
334.4,330.2,
320.7,337.0,
321.3,335.7,
336.3,332.3,
351.4,333.0,
337.9,337.8,
324.1,340.6,
339.1,341.3,
354.3,340.0,
340.7,338.6,
341.4,341.4,
342.1,344.1,
328.4,342.8,
343.4,347.7,
358.6,352.5,
345.0,355.4,
374.6,360.3,
375.6,363.2,
362.1,360.0,
363.0,362.9,
363.9,359.6,
335.9,354.3,
365.3,353.0,
351.7,351.6,
338.0,352.3,
353.0,359.2,
353.7,360.0,
368.9,360.8,
384.1,367.8,
370.7,368.6,
357.1,375.6,
386.7,376.5,
358.9,375.3,
402.9,376.2,
375.1,379.2,
376.0,378.0,
376.9,383.0,
377.7,377.7,
378.6,378.6,
393.9,379.4,
366.0,382.4,
381.1,385.3,
382.0,386.2,
397.3,387.1,
398.3,394.2,
384.9,397.2,
400.1,400.2,
415.6,401.2,
402.3,404.3,
403.3,407.4,
404.3,408.4,
419.7,407.4,
406.4,410.5,
407.4,409.5,
408.4,408.4,
423.9,405.3,
396.1,404.2,
397.0,405.1,
397.9,404.0,
398.7,400.8,
414.0,403.8,
400.6,406.7,
401.4,409.7,
416.7,414.8,
417.7,415.7,
418.7,418.8,
434.1,421.8,
420.9,427.0,
421.9,426.0,
422.9,427.0,
452.7,428.1,
410.7,429.1,
426.0,430.1,
441.4,433.2,
428.1,430.2,
429.1,437.4,
444.6,440.5,
431.3,439.6,
461.1,442.7,
448.0,445.9,
434.7,449.1,
450.1,452.3,
451.3,451.4,
466.9,452.5,
453.7,457.8,
454.9,461.0,
456.0,462.2,
471.6,459.3,
472.9,460.5,
459.7,461.6,
446.4,464.9,
461.9,464.0,
463.0,463.1,
478.6,466.3,
465.4,471.6,
466.6,472.8,
482.1,476.0,
483.4,475.2,
470.3,478.5,
485.9,481.8,
472.7,483.0,
488.3,482.2,
489.6,485.5,
490.9,484.7,
477.7,487.9,
493.3,487.1,
480.1,486.3,
495.7,485.4,
482.6,488.7,
483.7,489.9,
484.9,495.2,
500.4,496.4,
501.7,499.8,
517.4,503.1,
504.4,508.5,
505.7,511.9,
507.0,511.2,
522.7,508.4,
524.1,509.7,
496.7,510.9,
497.9,514.3,
513.4,511.5,
514.7,510.7,
530.4,516.0,
503.0,521.4,
518.6,524.8,
534.3,526.2,
535.7,521.3,
537.1,524.7,
524.1,521.9,
496.6,521.1,
526.4,518.2,
498.9,515.3,
528.7,514.4,
515.6,523.8,
516.7,525.0,
517.9,528.3,
562.3,527.5,
535.0,530.8,
521.9,532.0,
523.0,533.2,
538.6,526.2,
525.4,523.3,
526.6,526.5,
513.3,527.6,
514.3,524.6,
544.1,523.7,
531.0,524.8,
517.7,525.8,
518.7,529.0,
534.1,528.0,
520.9,529.1,
536.3,530.2,
537.4,531.3,
538.6,528.2,
525.3,527.2,
526.3,524.1,
512.9,521.0,
513.7,513.7,
514.6,512.4,
515.4,509.2,
487.4,512.0,
516.9,512.8,
503.3,513.7,
532.9,514.5,
519.4,519.4,
520.3,516.1,
521.1,517.0,
522.0,511.6,
494.0,506.2,
509.0,496.6,
495.3,486.8,
481.4,481.1,
453.0,479.5,
453.1,473.7,
482.1,472.0,
482.6,472.3,
468.6,483.0,
483.3,485.5,
483.7,481.8,
527.4,480.1,
470.6,480.5,
456.4,470.6,
471.0,462.7,
471.3,446.4,
413.9,442.3,
428.0,438.2,
413.4,427.8,
442.0,417.4,
427.6,419.2,
398.6,416.9,
398.1,412.5,
426.6,406.1,
412.0,401.6,
382.9,401.2,
396.7,400.8,
396.3,394.2,
395.9,389.7,
395.4,391.2,
380.6,386.7,
380.0,380.0,
393.9,375.3,
364.6,368.5,
349.4,361.6,
363.0,356.8,
347.9,347.7,
332.6,342.8,
346.0,339.8,
330.7,332.7,
329.7,327.6,
328.7,324.5,
313.3,317.3,
312.1,310.0,
311.0,304.7,
295.4,299.4,
279.7,294.0,
292.7,286.6,
291.4,279.0,
275.7,271.4,
259.9,270.0,
258.3,260.2,
242.3,250.4,
269.4,242.6,
224.7,236.8,
222.9,233.0,
221.0,231.3,
219.1,219.2,
231.7,217.3,
230.0,213.4,
185.0,209.5,
211.7,205.5,
195.4,199.5,
193.4,191.3,
191.4,191.4,
189.4,183.2,
173.0,177.0,
185.3,174.9,
154.4,168.7,
152.1,158.3,
178.7,154.0,
147.9,145.6,
116.7,141.2,
143.0,136.8,
126.3,122.1,
123.9,115.5,
121.4,113.0,
75.7,104.3,
101.7,99.7,,
99.1,93.0,,
82.1,88.3,,
93.9,91.8,,
76.9,85.1,,
88.6,78.3,,
100.4,75.7,,
54.7,68.9,,
51.9,62.0,,
63.4,55.2,,
46.3,44.1,,
29.0,41.2,,
40.4,38.4,,
23.1,29.3,,
34.6,22.2,,
31.7,19.3,,
0.0,16.3,,,,
-3.1,9.2,,,
8.1,2.0,,,,,
19.6,-1.0,,
-26.6,-2.0,,
-15.4,-5.1,,
10.3,-4.0,,
-7.0,-13.2,
-24.4,-12.1,
15.7,-11.0,
-44.7,-16.0,
-19.1,-23.2,
-7.7,-22.1,
-25.0,-29.2,
-56.9,-28.1,
-16.9,-31.1,
-34.1,-32.1,
-37.1,-37.1,
-40.1,-31.9,
-14.3,-32.7,
-60.3,-33.6,
-20.1,-36.4,
-22.9,-37.2,
-40.0,-42.2,
-57.3,-38.9,
-45.9,-43.7,
-48.7,-48.6,
-37.1,-51.5,
-54.3,-50.2,
-57.1,-51.0,
-60.0,-53.8,
-48.4,-56.6,
-51.1,-55.2,
-68.3,-58.0,
-56.7,-58.7,
-45.0,-59.4,
-76.4,-62.1,
-64.9,-62.7,
-53.1,-67.5,
-70.1,-72.3,
-72.9,-72.9,
-90.0,-75.7,
-78.4,-82.5,
-81.1,-79.1,
-83.9,-77.6,
-101.0,-74,
-46.1,-74.6,
-62.9,-71.0,
-65.3,-69.4,
-82.1,-63.6,
-55.9,-70.1,
-72.6,-76.7,
-60.6,-81.2,
-91.7,-77.5,
-108.7,-82,
-97.0,-82.4,
-56.3,-84.8,
-87.3,-81.1,
-75.3,-73.1,
-77.6,-67.2,
-65.4,-69.3,
-53.1,-67.4,
-55.1,-67.5,
-71.6,-63.4,
-73.7,-65.5,
-75.9,-69.6,
-49.1,-71.7,
-79.9,-73.8,
-82.0,-73.8,
-69.7,-73.8,
-86.1,-77.9,
-73.9,-75.8,
-75.9,-71.7,
-77.9,-69.5,
-65.4,-65.2,
-52.9,-63.0,
-54.6,-60.7,
-56.3,-58.3,
-58.0,-58.0,
-59.7,-61.8,
-61.4,-67.6,
-63.1,-67.3,
-79.3,-65.0,
-95.6,-62.6,
-54.3,-60.1,
-41.4,-57.6,
-42.9,-53.0,
-44.3,-40.1,
-45.7,-37.4,
-47.1,-38.8,
-5.3,-40.1,
-35.1,-39.4,
-50.9,-38.7,
-52.3,-33.8,
-39.3,-39.1,
-40.6,-40.4,
-13.0,-37.6,
-42.9,-30.6,
-44.1,-27.6,
-31.0,-24.6,
-3.3,-27.8,
-18.6,-26.8,
-19.6,-23.8,
-35.0,-22.8,
-36.1,-27.9,
-22.9,-31.0,
-23.9,-32.1,
-39.3,-31.1,
-40.4,-28.1,
-27.1,-27.0,
-28.1,-26.0,
-14.7,-22.8,
-15.6,-19.6,
-16.4,-18.5,
-17.3,-19.3,
-18.1,-18.2,
-19.0,-21.1,
-34.3,-22.0,
-6.4,-22.8,
-36.0,-21.7,
-22.6,-20.4,
-23.4,-15.1,
-9.9,-17.9,
-10.6,-16.7,
3.1,-15.4,,,
-26.3,-16.1,
-27.1,-19.0,
-13.6,-21.8,
-28.7,-24.7,
-29.6,-23.4,
-30.4,-18.0,
-16.9,-18.8,
-17.6,-17.4,
10.6,-14.0,
-18.7,-10.6,
-19.4,-11.2,
-5.7,-7.7,,
-6.3,-12.4,
-21.3,-11.0,
6.9,-7.5,,,,
-22.4,-8.1,,
-8.7,-4.5,,
5.1,1.1,,,,,
-9.7,-3.4,,
18.6,2.2,,,
18.3,3.8,,,
-25.3,3.4,,,
17.3,5.0,,,
2.6,2.6,,,,,
2.1,-2.0,,,,
1.7,3.7,,,,,
1.3,1.3,,,,,
-13.6,0.8,,,
14.7,-1.7,,
0.0,-2.1,,,,
-0.4,-6.7,,
-15.3,-3.0,,
-1.4,-7.6,,
-30.7,-10.2,
11.9,-10.7,
-17.3,-5.0,,
-17.9,-3.4,,
-4.0,2.4,,,
24.4,-2.1,,
9.9,3.7,,,,,
9.6,7.4,,,,,
-19.6,9.2,,,
23.1,6.8,,,
8.6,4.5,,,,,
8.3,4.1,,,,,
8.0,5.9,,,,,
-6.7,3.5,,,
7.3,3.2,,,,,
-7.4,2.9,,,
6.6,2.5,,,,,
6.3,4.3,,,,,
6.0,6.0,,,,,
5.7,11.9,,,,
5.4,11.7,,,,
19.6,11.5,,
33.9,11.2,,
5.0,13.1,,,,
4.7,14.9,,,,
4.4,10.6,,,,
18.6,8.3,,,
18.4,8.1,,,
-10.6,9.9,,,
17.9,11.8,,
3.3,9.5,,,,,
17.4,7.2,,,
17.3,9.0,,,
2.7,8.8,,,,,
2.4,10.6,,,,
2.1,10.4,,,,
16.3,10.2,,
16.1,12.1,,
16.0,14.0,,
15.9,15.9,,
15.7,13.7,,
15.6,11.4,,
15.4,11.2,,
0.9,11.1,,,,
0.6,8.8,,,,,
14.7,8.6,,,
14.6,14.6,,
0.0,18.6,,,,
14.1,20.5,,
57.3,20.4,,
28.7,20.4,,
14.3,24.4,,
14.1,28.5,,
14.0,18.2,,
28.3,11.9,,
42.7,15.9,,
-14.9,17.8,,
-15.3,17.7,,
42.0,15.5,,
27.7,11.3,,
13.3,19.4,,
13.1,25.5,,
13.0,21.3,,
41.7,19.2,,
27.4,21.2,,
13.0,25.2,,
12.9,23.2,,
27.1,19.0,,
41.6,21.0,,
-1.6,23.0,,
12.6,25.0,,
41.3,25.0,,
